uri;code;name;gisco_id;lau_id;lau_name;WKT_GEOMETRY
https://w3id.org/launuts/lau/2021/ES#28021;ES_28021;Berrueco (El);ES_28021;28021;Berrueco (El);MULTIPOLYGON (((-394576.8332 4998261.7946,-393901.7751 4997646.95,-392124.793000001 4997748.6283,-391506.887499999 4998536.9029,-391506.887499999 4998053.2723,-391159.188000001 4996850.9391,-391506.887499999 4996045.7651,-392355.4527 4994081.0068,-393668.132199999 4992067.7149,-394792.6109 4991260.5077,-395541.637400001 4991406.9694,-397505.927299999 4990381.545,-400120.084800001 4994433.7326,-400660.331999999 4995928.0248,-400783.800900001 4996853.546,-397240.986900002 4998215.4731,-395541.637400001 4998150.7786,-394576.8332 4998261.7946)))
https://w3id.org/launuts/lau/2021/ES#28022;ES_28022;Boadilla del Monte;ES_28022;28022;Boadilla del Monte;MULTIPOLYGON (((-430521.1732 4920973.1934,-432075.901700001 4922270.1146,-433273.870900001 4923937.8266,-436742.279199999 4925612.9787,-437896.280499998 4926170.3948,-439582.0788 4926249.1929,-439398.460099999 4927237.0332,-439916.4186 4928199.5,-439893.2509 4929842.7635,-439563.197900001 4931569.2133,-439121.661400001 4932256.6251,-436742.279199999 4930441.3068,-435242.518199999 4930687.2626,-433974.131900001 4932250.4319,-432139.296700001 4930954.2212,-430023.741999999 4930680.7011,-428409.821800001 4927303.7509,-427723.597800002 4926783.2194,-427205.689100001 4924669.407,-427577.3292 4923992.016,-427697.665600002 4923607.0027,-428042.143800002 4922948.1006,-430521.1732 4920973.1934)))
https://w3id.org/launuts/lau/2021/ES#28023;ES_28023;Boalo (El);ES_28023;28023;Boalo (El);MULTIPOLYGON (((-426592.263099998 4964780.2622,-427188.601599999 4963356.2108,-427442.41 4963220.9716,-428037.078699999 4963417.6305,-428187.526999999 4963641.8851,-427967.671 4964094.9597,-427190.939300001 4964282.9031,-426592.263099998 4964780.2622)),((-436269.433400001 4964199.2418,-436058.316 4964057.4596,-435760.759 4964033.9028,-435450.344599999 4964163.2823,-434861.8541 4964248.5578,-434487.292199999 4964447.91,-434432.648800001 4964857.9918,-434584.466499999 4965041.4449,-434954.861499999 4964903.4867,-434540.4747 4965330.8579,-431222.207699999 4965409.538,-431660.300099999 4964722.4131,-430797.200100001 4962555.8609,-431214.025699999 4961911.3829,-433390.7839 4963470.7521,-434352.903299998 4963731.9941,-434785.121399999 4963250.888,-434735.954300001 4961393.1321,-436288.524700001 4960644.4448,-435895.758900002 4961719.4729,-436026.740200002 4962253.4064,-436742.279199999 4962061.3636,-437339.3807 4961901.1112,-437267.885400001 4962809.004,-436742.279199999 4962882.2502,-436098.714000002 4962971.9353,-436269.433400001 4964199.2418)),((-435580.2544 4966355.8031,-436108.409699999 4965974.1886,-436742.279199999 4965358.1428,-436837.441100001 4964882.203,-439168.143800002 4966262.4266,-439896.5865 4967107.7136,-439934.4274 4968259.6986,-438661.689199999 4970028.8423,-438158.587299999 4970690.4389,-437987.858399998 4971802.0759,-438542.353599999 4972076.3812,-439829.319400001 4971409.9477,-440080.066500001 4971574.9708,-440196.339699998 4971890.924,-440608.555799998 4972463.2204,-440614.622699998 4972729.0352,-440799.134799998 4973164.7551,-440862.308600001 4974242.4593,-440853.0691 4974871.3893,-440925.092799999 4975574.2725,-440823.9034 4976112.5446,-440873.3849 4976939.1138,-441109.7718 4977716.0748,-441765.1653 4978044.4995,-439964.287900001 4977495.4931,-438939.228999998 4976412.1054,-436742.279199999 4974939.8122,-434854.158799998 4973674.6592,-433459.821199998 4970333.0863,-433295.572299998 4968976.0625,-434643.717399999 4967818.1396,-435580.2544 4966355.8031)),((-435604.775800001 4964763.4459,-435193.8171 4965059.4927,-434986.716400001 4964696.2066,-435307.370499998 4964389.1623,-435604.775800001 4964763.4459)))
https://w3id.org/launuts/lau/2021/ES#28024;ES_28024;Braojos;ES_28024;28024;Braojos;MULTIPOLYGON (((-404877.893599998 5016622.1645,-406702.904300001 5017172.0404,-408641.7181 5018494.0574,-409626.856600001 5020331.0568,-410179.2062 5020759.5745,-411050.078299999 5021435.2431,-412554.541299999 5023678.3956,-411981.0233 5024155.6833,-411357.2445 5024540.7646,-410484.8893 5024870.9942,-410179.2062 5024878.3585,-409200.5964 5025130.9323,-409033.672800001 5024885.9847,-408227.218800001 5024343.8285,-407047.2322 5023798.0845,-406606.017299999 5023467.5223,-406100.626899999 5023271.6416,-405540.689800002 5023242.1823,-404553.4529 5022744.1198,-403864.774900001 5022496.6485,-403519.8717 5021790.8763,-403364.771400001 5019729.054,-404877.893599998 5016622.1645)))
https://w3id.org/launuts/lau/2021/ES#28025;ES_28025;Brea de Tajo;ES_28025;28025;Brea de Tajo;MULTIPOLYGON (((-346484.252799999 4907509.9223,-346124.579500001 4907468.3326,-344776.7454 4905413.6268,-344928.758200001 4903871.728,-343699.779899999 4901926.2151,-343834.2467 4900530.4186,-342859.993999999 4898886.9851,-342878.593899999 4896069.2775,-343762.936500002 4895090.5608,-344101.6261 4895241.3359,-344983.220800001 4895415.1418,-345805.370900001 4895478.3977,-346296.3455 4895669.1152,-346703.385200001 4895944.3759,-347882.203000002 4896502.2085,-348332.212000001 4896984.0514,-349456.9285 4897614.2508,-349766.5636 4897737.5839,-349996.215799998 4897952.3271,-350553.425500002 4898084.8492,-350739.829999998 4898373.1529,-351464.798099998 4899045.5782,-351832.041099999 4899311.3096,-352029.354899999 4899588.7131,-352717.587699998 4899913.0774,-353243.683600001 4900025.2841,-352811.276000001 4901568.9081,-350967.702199999 4904343.5329,-346484.252799999 4907509.9223)))
https://w3id.org/launuts/lau/2021/ES#28026;ES_28026;Brunete;ES_28026;28026;Brunete;MULTIPOLYGON (((-439349.977600001 4925410.0737,-439219.838199999 4923771.8989,-439698.037599999 4922660.8802,-439107.052499998 4920689.9256,-439487.031800002 4919768.3328,-443106.772999998 4919763.6089,-445848.030299999 4918286.1815,-446134.4824 4918911.7223,-449173.922699999 4921074.0226,-450435.116900001 4922526.5901,-449998.1448 4924306.6841,-449160.026299998 4925595.4369,-448156.9078 4928360.8676,-446903.395399999 4929422.9721,-444838.279199999 4928809.6305,-443119.872000001 4929447.226,-441831.524 4926739.7307,-440083.145 4925487.8756,-439349.977600001 4925410.0737)))
https://w3id.org/launuts/lau/2021/ES#28027;ES_28027;Buitrago del Lozoya;ES_28027;28027;Buitrago del Lozoya;MULTIPOLYGON (((-405682.343899999 5005508.3356,-406694.261 5006557.1546,-406139.764800001 5008766.7368,-407074.0601 5008847.9481,-406967.171399999 5009751.5906,-408258.697700001 5010978.7718,-408034.747400001 5011646.0059,-406607.230099998 5011850.3713,-407181.176199999 5012713.4639,-406768.154199999 5013407.1867,-406395.952799998 5012602.7305,-404780.517999999 5012699.011,-404472.422200002 5013488.196,-404577.887499999 5015417.4468,-403244.301600002 5015697.5272,-402873.011300001 5015288.6058,-402740.782000002 5014249.0229,-401621.322700001 5013598.2509,-400660.611400001 5012189.3338,-398554.167300001 5011010.7906,-399091.795000002 5009802.688,-400608.7491 5009754.2452,-401312.173799999 5008562.941,-403335.6732 5007874.1972,-404004.091200002 5006664.8011,-404409.906399999 5006590.5786,-405002.404399998 5006026.1522,-405682.343899999 5005508.3356)))
https://w3id.org/launuts/lau/2021/ES#28028;ES_28028;Bustarviejo;ES_28028;28028;Bustarviejo;MULTIPOLYGON (((-421817.046500001 4989725.053,-419944.898499999 4992569.7671,-418888.463199999 4992982.9541,-417677.812899999 4992812.0302,-416298.158 4993799.7614,-414558.305799998 4993521.7756,-413852.701499999 4994100.6159,-411397.653499998 4994744.8594,-411195.552999999 4994717.3268,-410179.2062 4993056.2352,-409633.509500001 4991358.6845,-409567.818 4989900.3607,-408651.067699999 4987803.9531,-410179.2062 4987141.2305,-411945.441100001 4986375.3064,-412024.382199999 4982851.8322,-413759.518399999 4982140.2024,-414388.975200001 4982494.2771,-415722.3561 4983531.244,-416663.453000002 4983743.784,-418305.326699998 4985774.8116,-420082.309 4986775.4797,-421817.046500001 4989725.053)))
https://w3id.org/launuts/lau/2021/ES#28029;ES_28029;Cabanillas de la Sierra;ES_28029;28029;Cabanillas de la Sierra;MULTIPOLYGON (((-407369.613400001 4983595.5123,-406811.620999999 4984638.1861,-406628.058600001 4987809.1026,-406288.963399999 4989361.512,-405498.277100001 4990501.8551,-404643.944800001 4989714.5521,-403548.0592 4988994.667,-402584.3224 4988927.3445,-402636.764600001 4988190.5626,-401755.4745 4986250.2413,-402267.5363 4985319.993,-402214.797400001 4984319.3937,-403536.539500002 4984144.971,-404879.174400002 4984602.0015,-406407.089400001 4983039.4748,-407369.613400001 4983595.5123)))
https://w3id.org/launuts/lau/2021/ES#28030;ES_28030;Cabrera;ES_28030;28030;Cabrera (La);MULTIPOLYGON (((-405498.277100001 4990501.8551,-405527.888099998 4991208.0725,-405643.548999999 4991659.0423,-405778.022999998 4992700.0026,-406035.616300002 4993208.8948,-406062.054699998 4994070.7011,-406346.030699998 4994614.1906,-405664.421399999 4994543.8143,-405105.096700002 4994555.0774,-404538.925700001 4994763.0427,-403641.579300001 4994976.0921,-403190.902399998 4995052.3611,-402852.157099999 4994944.8043,-402403.5396 4995123.1092,-401838.0922 4995437.1752,-400660.331999999 4995928.0248,-400120.084800001 4994433.7326,-397505.927299999 4990381.545,-400556.408799998 4989610.3931,-401256.893199999 4989084.7179,-401539.589000002 4989125.4044,-402584.3224 4988927.3445,-403548.0592 4988994.667,-404643.944800001 4989714.5521,-405498.277100001 4990501.8551)))
https://w3id.org/launuts/lau/2021/ES#28031;ES_28031;Cadalso de los Vidrios;ES_28031;28031;Cadalso de los Vidrios;MULTIPOLYGON (((-487572.690499999 4912305.2975,-487475.8259 4911815.3982,-488231.568 4909899.8957,-487978.418299999 4909416.8858,-488089.6525 4908014.9905,-489689.8332 4907114.5293,-492900.348000001 4903549.1926,-493684.241900001 4903686.007,-494179.390999999 4904450.0442,-494384.886700001 4904544.0668,-494689.846500002 4904825.0458,-495032.4879 4905260.8272,-495213.215100002 4905651.1063,-495819.683699999 4905915.0459,-496837.923 4906535.6016,-497371.866999999 4906779.5741,-498318.806200001 4907140.6556,-498523.300099999 4907083.5996,-498872.2311 4906853.9927,-499183.703000002 4906530.4946,-499962.494199999 4906465.1981,-500293.892299999 4906496.2777,-501261.846299998 4907238.0569,-497345.758000001 4910889.4586,-497281.460200001 4912073.7355,-497854.492600001 4912586.2788,-496039.6239 4912535.0511,-495777.215300001 4914459.3995,-495555.466800001 4914370.6124,-495026.421 4913950.272,-494523.757800002 4913739.634,-493364.254000001 4913796.5825,-493019.497499999 4914049.0581,-492645.575399999 4914095.9325,-491849.863600001 4914346.2253,-491207.995499998 4914080.5267,-490517.814599998 4913923.4036,-489330.147 4913133.591,-488864.9428 4912937.0603,-488342.297800001 4912609.0555,-487859.3939 4912485.5363,-487572.690499999 4912305.2975)))
https://w3id.org/launuts/lau/2021/ES#28032;ES_28032;Camarma de Esteruelas;ES_28032;28032;Camarma de Esteruelas;MULTIPOLYGON (((-376486.247099999 4954711.261,-372913.5352 4953771.4779,-371608.227000002 4953048.6751,-371473.5002 4952494.1966,-372441.686999999 4950911.5908,-372111.750599999 4950347.0576,-374286.383099999 4947968.3952,-372907.1028 4943495.6828,-373236.788800001 4942781.3137,-374153.770599999 4942365.5145,-374792.0482 4942945.8713,-375803.460200001 4943048.1273,-377495.746199999 4942506.2484,-378851.248599999 4942781.7276,-380067.674699999 4943981.1276,-380337.424199998 4944491.8697,-380229.643199999 4945512.8434,-378579.857700001 4947169.2069,-378864.919199999 4947846.0922,-377971.137800001 4949784.291,-377495.746199999 4949637.9769,-376594.401000001 4951161.5406,-376745.422200002 4953841.3498,-376486.247099999 4954711.261)))
https://w3id.org/launuts/lau/2021/ES#28033;ES_28033;Campo Real;ES_28033;28033;Campo Real;MULTIPOLYGON (((-381388.200800002 4916887.0428,-377495.746199999 4918261.8089,-376055.398400001 4918770.5703,-373574.463100001 4918719.1251,-372920.1272 4918266.6787,-372633.145500001 4917920.7473,-372327.5735 4917729.2339,-371298.647500001 4916719.5042,-370171.5933 4915753.1821,-369268.124299999 4914821.7846,-368893.0889 4914314.2448,-368768.633699998 4913806.585,-371090.758299999 4911910.8131,-371690.4364 4909670.5667,-371893.538800001 4908155.5339,-372722.646400001 4905804.8878,-373279.188200001 4905501.2665,-373721.516199999 4905336.7662,-374586.969599999 4904796.9622,-375100.931699999 4904570.2533,-376612.032699998 4906807.6383,-375956.4142 4908367.9088,-376204.674800001 4909247.4993,-377495.746199999 4909797.9609,-379203.017900001 4910525.9209,-379977.290199999 4911420.1199,-381837.064599998 4912342.4322,-381955.9626 4915232.3862,-381388.200800002 4916887.0428)))
https://w3id.org/launuts/lau/2021/ES#28034;ES_28034;Canencia;ES_28034;28034;Canencia;MULTIPOLYGON (((-411397.653499998 4994744.8594,-413852.701499999 4994100.6159,-414558.305799998 4993521.7756,-416298.158 4993799.7614,-417677.812899999 4992812.0302,-418888.463199999 4992982.9541,-419944.898499999 4992569.7671,-421817.046500001 4989725.053,-422083.545400001 4989786.1236,-422571.291700002 4989751.0264,-422800.943799999 4990088.8333,-425155.963300001 4991786.9484,-423968.462699998 4995860.1422,-422723.622400001 4997830.5161,-421672.429900002 4998694.755,-421553.0524 4999551.5207,-420118.1851 5001156.1202,-415968.097800002 5003738.2685,-415557.227299999 5002991.7618,-414681.578499999 5002754.1855,-414569.573600002 5001671.0835,-413824.5645 5000067.9579,-413623.657200001 4997296.5629,-411919.286600001 4995845.4341,-411397.653499998 4994744.8594)))
https://w3id.org/launuts/lau/2021/ES#28035;ES_28035;Caraba�a;ES_28035;28035;Carabaña;MULTIPOLYGON (((-355587.237199999 4902047.5563,-357947.1226 4900626.3191,-358583.113899998 4898787.2563,-360387.771400001 4897143.5806,-363083.467300002 4896887.7989,-364045.6261 4897197.9765,-364909.4406 4900107.6901,-365057.249200001 4901813.6763,-365507.629000001 4902540.4783,-365655.695500001 4904129.4696,-365322.736400001 4904747.7987,-364994.48 4906447.5788,-363856.0759 4908661.9226,-362008.702 4910136.9964,-356984.051399998 4904269.2403,-355894.089400001 4903434.6717,-355628.982000001 4903075.0386,-355587.237199999 4902047.5563)))
https://w3id.org/launuts/lau/2021/ES#28036;ES_28036;Casarrubuelos;ES_28036;28036;Casarrubuelos;MULTIPOLYGON (((-428954.6853 4892039.0447,-423978.262800001 4891982.7553,-423747.437800001 4891724.0449,-424203.4452 4890645.6845,-425047.023899999 4890747.1993,-426710.332600001 4889521.7379,-427541.985300001 4889603.1566,-428746.789999999 4890544.0336,-428954.6853 4892039.0447)))
https://w3id.org/launuts/lau/2021/ES#28037;ES_28037;Cenicientos;ES_28037;28037;Cenicientos;MULTIPOLYGON (((-500293.892299999 4906496.2777,-499962.494199999 4906465.1981,-499183.703000002 4906530.4946,-498872.2311 4906853.9927,-498523.300099999 4907083.5996,-498318.806200001 4907140.6556,-497371.866999999 4906779.5741,-496837.923 4906535.6016,-495819.683699999 4905915.0459,-495213.215100002 4905651.1063,-495032.4879 4905260.8272,-494689.846500002 4904825.0458,-494384.886700001 4904544.0668,-494179.390999999 4904450.0442,-493684.241900001 4903686.007,-493679.427099999 4901391.5135,-494003.784499999 4900573.0665,-495300.412099998 4899904.9144,-498076.499699999 4899527.7713,-500640.541200001 4898193.682,-502580.9098 4897406.0237,-502847.707699999 4895924.315,-503298.683600001 4895356.5503,-504996.796700001 4895003.7991,-506583.1096 4895292.202,-509089.8836 4896005.4698,-509147.323899999 4897004.3884,-509740.408599999 4897554.9902,-508267.9837 4897773.3251,-507705.662 4898636.2052,-507623.713300001 4900000.7274,-508391.468800001 4901032.1903,-508672.0755 4903402.9453,-507181.841400001 4904692.725,-502897.082199998 4905373.1481,-501535.774300002 4906668.3299,-500293.892299999 4906496.2777)))
https://w3id.org/launuts/lau/2021/ES#28038;ES_28038;Cercedilla;ES_28038;28038;Cercedilla;MULTIPOLYGON (((-449094.718899999 4975424.6108,-449234.204300001 4974258.0995,-448805.423 4973428.5523,-449399.7632 4972521.5355,-449764.973499998 4970926.6451,-450388.807999998 4970674.6851,-450874.828899998 4970336.1539,-452198.040199999 4970696.3659,-456056.9738 4975197.5878,-455884.6719 4977776.0449,-454363.2579 4979392.4207,-453795.161800001 4981143.7867,-453062.646499999 4981984.9878,-451893.680500001 4981748.1078,-451216.635400001 4981502.7792,-450487.659699999 4981435.5115,-450324.854899999 4981249.7376,-449958.224199999 4980495.9449,-449663.1162 4980551.224,-449301.3279 4980457.7937,-448866.7366 4980175.2295,-447633.2053 4980114.2925,-447889.631499998 4979870.4288,-447859.9758 4978855.101,-448695.2489 4977313.1467,-449100.6096 4976690.1599,-449094.718899999 4975424.6108)))
https://w3id.org/launuts/lau/2021/ES#28039;ES_28039;Cervera de Buitrago;ES_28039;28039;Cervera de Buitrago;MULTIPOLYGON (((-389095.628800001 4998421.4261,-388635.191500001 4998705.7634,-388200.301800001 4998420.2592,-388528.236099999 4997966.7278,-389095.628800001 4998421.4261)),((-394576.8332 4998261.7946,-394724.0381 4999015.737,-394070.337200001 4999547.0996,-394000.640000001 5000138.4667,-394317.463799998 5000619.2549,-395137.3268 5000725.7677,-394610.413699999 5001918.4925,-394163.009199999 5001868.0708,-393336.144299999 5002693.575,-391961.699999999 5002454.4218,-391506.887499999 5002182.1266,-389889.503400002 5001213.8637,-389809.555799998 4999850.0294,-389274.630199999 4999041.7079,-389278.422499999 4998251.173,-391418.406500001 4998780.6331,-391506.887499999 4998536.9029,-392124.793000001 4997748.6283,-393901.7751 4997646.95,-394576.8332 4998261.7946)))
https://w3id.org/launuts/lau/2021/ES#28040;ES_28040;Ciempozuelos;ES_28040;28040;Ciempozuelos;MULTIPOLYGON (((-399793.3202 4894513.6434,-396954.6175 4893834.0944,-396218.405999999 4893565.7415,-395541.637400001 4892695.6165,-394313.490200002 4892326.3259,-394719.782299999 4891632.1349,-395541.637400001 4891374.25,-396497.372699998 4890836.2859,-397055.258400001 4887790.241,-397897.710000001 4887119.5389,-397986.050099999 4886329.6243,-398785.225400001 4885523.1288,-398940.223299999 4884635.1957,-400690.162999999 4883542.064,-400653.402899999 4882003.1547,-401599.311900001 4881789.7247,-406914.3257 4884217.4727,-407935.159000002 4885388.2147,-408243.360100001 4886786.7648,-407345.604699999 4887006.7692,-406433.961599998 4888780.2503,-404909.557599999 4890119.9843,-404785.855599999 4890568.8595,-405750.912599999 4891239.7041,-405609.1226 4891615.3189,-404270.660100002 4891617.9043,-401712.127799999 4889353.5033,-401199.447999999 4889424.3109,-399793.3202 4894513.6434)))
https://w3id.org/launuts/lau/2021/ES#28041;ES_28041;Cobeña;ES_28041;28041;Cobeña;MULTIPOLYGON (((-390960.6752 4944521.4226,-391506.887499999 4945168.3098,-392861.490899999 4946772.7703,-394758.824200001 4948138.7448,-394504.976399999 4949084.6493,-393957.257399999 4949762.6306,-394052.128800001 4950935.1298,-393320.455499999 4951234.329,-392457.285100002 4950764.6254,-391506.887499999 4950774.3401,-388052.790800001 4951466.2384,-385825.451400001 4952849.0723,-386762.820099998 4949327.3342,-387483.276900001 4947969.0483,-388472.019000001 4947027.7542,-389708.099399999 4946618.7661,-389984.195599999 4945166.9271,-390960.6752 4944521.4226)))
https://w3id.org/launuts/lau/2021/ES#28042;ES_28042;Colmenar del Arroyo;ES_28042;28042;Colmenar del Arroyo;MULTIPOLYGON (((-461617.994600002 4919075.7499,-462375.128400002 4917696.406,-464982.033399999 4917248.6732,-465564.159299999 4916603.5289,-466151.916499998 4917295.1536,-466237.911600001 4918194.5935,-467095.949499998 4918517.5523,-467148.520100001 4919387.3966,-466102.8818 4921233.4411,-466722.124299999 4922966.878,-465261.413699999 4923882.5898,-465324.868299998 4924574.4555,-469475.548500001 4924668.1247,-471480.901500002 4923253.4293,-472674.7368 4923719.4129,-473430.105799999 4925009.7281,-472020.796599999 4927109.3992,-471378.3851 4929092.5968,-470428.2326 4930154.8465,-469595.088 4930307.4925,-469128.5537 4931228.1426,-467654.3246 4932258.3453,-464168.9921 4929627.1541,-463430.529199999 4928589.3034,-463446.8906 4927993.2725,-462976.637499999 4927406.7426,-463109.649500001 4926678.1444,-462588.287999999 4926045.9323,-463399.978 4923524.8718,-461617.994600002 4919075.7499)))
https://w3id.org/launuts/lau/2021/ES#28043;ES_28043;Colmenar de Oreja;ES_28043;28043;Colmenar de Oreja;MULTIPOLYGON (((-386619.771600001 4872063.0418,-386786.513300002 4872547.6268,-388241.7051 4872049.8694,-388835.170499999 4872839.3032,-390185.511500001 4872778.396,-390882.417599998 4872204.5965,-391292.2403 4872228.9526,-391506.887499999 4872805.5496,-391660.868900001 4873219.2033,-393401.304000001 4873452.4374,-393838.568100002 4875730.967,-395612.4604 4875639.2204,-399034.9628 4874531.8482,-399623.345800001 4874788.5983,-399908.982299998 4875833.4543,-398609.938299999 4880331.9323,-398234.736000001 4880597.2341,-398028.572299998 4880642.9313,-397563.590799998 4880623.8665,-396705.2062 4880401.3496,-396267.219599999 4880427.1083,-395541.637400001 4880635.514,-395098.309300002 4880762.8512,-391506.887499999 4879075.5913,-390005.101500001 4878370.1332,-388249.440200001 4878483.4428,-385586.262200002 4880375.9271,-384782.026299998 4882711.5946,-384149.592099998 4883134.9874,-383010.1741 4882949.4103,-380056.625300001 4883554.6876,-378703.1556 4885130.9568,-377495.746199999 4885443.8354,-376801.2256 4885623.8125,-375986.4782 4885377.5226,-375145.428399999 4884074.7658,-373101.706599999 4882934.3522,-372361.797600001 4882087.7271,-372320.879700001 4881056.2349,-372725.707699999 4880185.4591,-372833.526299998 4879083.8241,-372349.113899998 4877585.1012,-375921.787300002 4876722.866,-376106.8048 4875609.6799,-375715.079999998 4873694.3193,-377495.746199999 4872877.0128,-377840.059099998 4871096.3506,-378938.897799999 4871056.7841,-379686.777199998 4871959.0829,-381123.316 4872617.8744,-381822.615800001 4871650.6076,-383551.756099999 4871440.1303,-383796.1763 4872851.1734,-384530.3035 4873112.2484,-386015.818999998 4872020.8996,-386619.771600001 4872063.0418)))
https://w3id.org/launuts/lau/2021/ES#28044;ES_28044;Colmenarejo;ES_28044;28044;Colmenarejo;MULTIPOLYGON (((-443544.217799999 4941299.0446,-444703.8266 4939122.2964,-445382.826099999 4936758.8283,-447254.293900002 4938211.8972,-447277.152399998 4939458.56,-448531.734499998 4942880.3114,-449533.996100001 4943987.8674,-451198.4804 4944395.7575,-450525.23 4949216.3962,-450220.047600001 4951043.9623,-448683.775600001 4950905.1509,-447958.600099999 4949596.1663,-446006.107099999 4947919.1912,-443544.217799999 4941299.0446)))
https://w3id.org/launuts/lau/2021/ES#28045;ES_28045;Colmenar Viejo;ES_28045;28045;Colmenar Viejo;MULTIPOLYGON (((-415605.418900002 4972726.6848,-415343.818100002 4972639.7929,-414873.326299999 4972765.7607,-414573.3759 4972585.2196,-413327.655200001 4972374.568,-413019.077599999 4972489.8823,-412288.932700001 4971990.8177,-410179.2062 4972534.4551,-409174.324999999 4972354.076,-409310.4131 4971605.1556,-409074.806400001 4970701.2937,-409606.3466 4969430.9206,-409270.996199999 4968754.587,-406981.6314 4967457.7822,-405720.076099999 4967362.8087,-405480.022999998 4966870.8184,-406292.593199998 4964838.1051,-405197.030099999 4963402.7881,-406368.165399998 4960703.2509,-406229.217 4960095.4584,-404681.563999999 4959285.1958,-403906.897500001 4959440.6927,-401845.666900001 4960935.1497,-399818.868000001 4960724.5544,-399609.277399998 4959033.3822,-399014.195099998 4957526.5488,-401025.863499999 4957307.7241,-401308.407699998 4957921.3324,-401698.108600002 4957977.9809,-403608.239100002 4955969.8793,-404958.524599999 4958930.7874,-406401.122499999 4959673.8546,-407417.028299998 4959448.9025,-408299.576400001 4957854.5164,-409140.772999998 4958319.2517,-410179.2062 4958152.4033,-413608.884500001 4959887.1539,-415156.544500001 4958182.2508,-416299.072299998 4957653.8733,-416515.895199999 4955214.7978,-419467.4705 4955230.0803,-421434.336199999 4956415.1739,-424166.333099999 4954901.8837,-423779.820900001 4953649.3707,-423985.783199999 4953297.2714,-424894.594099998 4952794.6673,-427720.486099999 4952420.1197,-428059.317000002 4955113.1914,-428656.800000001 4955405.5284,-429172.443399999 4958273.311,-430243.2084 4960209.2822,-429185.5009 4962653.8194,-427442.41 4963220.9716,-427188.601599999 4963356.2108,-426592.263099998 4964780.2622,-426341.8499 4965352.8032,-424723.482900001 4968593.056,-423061.7654 4969826.3231,-420988.732700001 4968890.0362,-419954.2458 4968916.0414,-419390.941100001 4969945.7254,-417642.247499999 4971551.0079,-415605.418900002 4972726.6848)))
https://w3id.org/launuts/lau/2021/ES#28046;ES_28046;Collado Mediano;ES_28046;28046;Collado Mediano;MULTIPOLYGON (((-450275.596099999 4962684.9494,-451236.190099999 4963141.7852,-452113.5922 4968218.2133,-450874.828899998 4970336.1539,-450388.807999998 4970674.6851,-449764.973499998 4970926.6451,-449547.343899999 4970790.8606,-449305.725000001 4970719.6277,-448909.037999999 4970801.2885,-448402.3673 4970820.0882,-447317.503199998 4970429.2672,-446695.839499999 4970119.2357,-446453.329999998 4970106.3853,-446039.110199999 4969827.7916,-445800.775199998 4969731.4533,-444981.4637 4966780.008,-444732.942899998 4965411.0793,-445477.4439 4965811.1707,-446842.7258 4965509.6359,-450275.596099999 4962684.9494)))
https://w3id.org/launuts/lau/2021/ES#28047;ES_28047;Collado Villalba;ES_28047;28047;Collado Villalba;MULTIPOLYGON (((-448158.855900001 4958316.1977,-447351.649999999 4959102.942,-447523.565200001 4960192.8025,-446537.678399999 4961135.578,-446006.727400001 4962501.2942,-444949.9122 4963074.6937,-444732.942899998 4965411.0793,-444388.078400001 4963326.9629,-439633.268300001 4961749.6666,-439385.77 4960034.7829,-440594.306899998 4958331.3797,-442239.4789 4957523.0775,-443166.185800001 4956474.2618,-445918.9824 4955914.3398,-447575.037599999 4956456.9804,-448092.739100002 4957093.3146,-448188.8959 4957852.7242,-448562.611699998 4957892.4328,-448158.855900001 4958316.1977)))
https://w3id.org/launuts/lau/2021/ES#28048;ES_28048;Corpa;ES_28048;28048;Corpa;MULTIPOLYGON (((-360124.3413 4930721.9502,-359942.779199999 4930375.0687,-359485.2005 4930314.2213,-359096.2502 4930211.1033,-358648.189199999 4930010.5017,-358337.385200001 4929962.6738,-357973.871399999 4929776.3375,-357447.552900001 4929270.0736,-357822.6899 4928063.2482,-357955.793499999 4925605.3516,-358355.9756 4924681.6134,-359220.2601 4924505.8291,-362548.1006 4923217.108,-364144.644699998 4923990.4081,-364951.544100001 4923419.0328,-365021.730999999 4923674.9709,-365102.771600001 4924468.1144,-365089.1906 4924976.5434,-365253.219900001 4925327.4741,-365479.421100002 4925654.4408,-365655.194600001 4925779.6603,-366010.693399999 4926477.717,-365989.153000001 4926888.3574,-364820.698899999 4927654.6124,-364303.5691 4929373.6686,-363710.387400001 4929980.6641,-363167.927499998 4929809.246,-362930.928300001 4929828.5523,-362561.514600001 4930222.7314,-361653.5372 4930371.9971,-361218.8902 4930599.0812,-360124.3413 4930721.9502)))
https://w3id.org/launuts/lau/2021/ES#28049;ES_28049;Coslada;ES_28049;28049;Coslada;MULTIPOLYGON (((-393068.0645 4931089.3229,-392663.905900002 4929191.5435,-393778.120099999 4928323.0984,-393072.6842 4927171.5097,-393075.5876 4926460.6574,-393994.3466 4925870.4865,-395541.637400001 4925944.6515,-397816.528000001 4926037.3319,-398380.1679 4926788.5947,-398076.453600001 4927839.1268,-398289.045499999 4929054.7246,-397934.7183 4929592.4216,-395541.637400001 4930241.8239,-393068.0645 4931089.3229)))
